GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "34000","New Jersey",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",425868.6,433367.0,448528.9,472786.5,476264.2,486924.3,499353.6,507222.7,513115.9,523842.5,526661.0,532724.6,510832.5,516400.5,510773.3,519569.0,526889.9,524420.4,535284.5,540380.3,540656.6,549000.8,556731.0
 "34000","New Jersey",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.966,83.409,86.327,90.996,91.665,93.717,96.109,97.624,98.758,100.823,101.365,102.532,98.319,99.390,98.307,100.000,101.409,100.934,103.025,104.005,104.059,105.665,107.152
 "34000","New Jersey",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",307689.0,319679.8,336470.9,361845.3,373600.0,388278.1,404967.3,422633.4,440493.8,464317.7,480445.0,494855.4,486209.5,494977.8,498959.3,519569.0,537346.4,545465.3,569116.5,581504.4,590696.6,612979.3,634783.6
 "34000","New Jersey",2,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",169602.2,182590.3,191651.1,209723.1,214258.7,219875.2,226678.0,237220.4,247666.2,258040.9,268815.1,273764.6,265307.3,267828.0,272747.2,281033.3,289211.3,297584.2,308589.6,314016.6,323669.5,336626.3,349218.8
 "34000","New Jersey",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",112928.1,109933.9,116922.5,123680.6,130201.9,138024.5,145874.4,150808.3,156400.5,167005.8,170483.7,180089.8,181288.8,186248.8,183644.4,194956.1,201515.8,198851.2,211550.6,218182.3,215572.2,221205.2,225998.3
 "34000","New Jersey",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",25158.7,27155.6,27897.3,28441.6,29139.5,30378.4,32414.8,34604.8,36427.1,39271.1,41146.3,41001.0,39613.4,40901.0,42567.7,43579.6,46619.3,49030.0,48976.3,49305.5,51454.9,55147.8,59566.6
 "34000","New Jersey",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",26287.4,28200.6,28987.4,29492.8,30341.1,31597.0,33823.4,36081.8,38038.3,40762.1,42761.7,42535.8,41356.0,42556.7,44414.4,45292.6,48308.7,50707.3,50608.7,51076.9,53072.3,56745.2,61192.3
 "34000","New Jersey",2,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-1128.7,-1045.0,-1090.1,-1051.2,-1201.6,-1218.6,-1408.5,-1477.1,-1611.2,-1491.1,-1615.4,-1534.8,-1742.6,-1655.7,-1846.7,-1713.0,-1689.4,-1677.3,-1632.4,-1771.5,-1617.4,-1597.4,-1625.7
 "35000","New Mexico",6,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",67428.3,67071.2,70696.3,71960.2,72027.1,74241.5,77088.4,82784.5,83793.8,85852.3,86474.5,85937.9,87636.8,87053.8,87225.0,87644.8,86624.8,89372.2,91679.5,91713.9,91772.3,93870.9,98765.7
 "35000","New Mexico",6,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.934,76.526,80.662,82.104,82.181,84.707,87.955,94.454,95.606,97.955,98.665,98.053,99.991,99.326,99.521,100.000,98.836,101.971,104.603,104.643,104.709,107.104,112.689
 "35000","New Mexico",6,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",52502.5,50674.9,53082.3,55239.7,55970.3,58033.8,62865.4,69696.5,73662.3,77396.5,80543.4,83691.3,81990.3,84037.9,86683.3,87644.8,88533.0,92586.3,91322.0,91240.2,94456.7,100079.9,105143.4
 "35000","New Mexico",6,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",23002.3,24255.7,25051.5,26791.2,28479.8,29988.6,31589.3,33613.7,35841.7,38228.0,40330.2,42132.8,41313.6,41978.8,42979.6,44139.4,44498.9,45743.4,46988.2,47384.4,48536.7,50881.6,53207.9
 "35000","New Mexico",6,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",25948.1,22893.7,24349.6,24607.8,23693.7,24254.0,27360.9,31622.8,33388.4,33946.1,34562.8,35574.7,35302.2,36807.1,38409.2,37750.1,38122.2,40209.9,37871.1,37549.3,39234.3,41842.5,44009.0
 "35000","New Mexico",6,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",3552.2,3525.5,3681.2,3840.7,3796.8,3791.2,3915.1,4460.1,4432.2,5222.4,5650.3,5983.7,5374.4,5252.0,5294.4,5755.3,5911.9,6633.0,6462.7,6306.5,6685.7,7355.9,7926.4
 "35000","New Mexico",6,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",3678.1,3669.9,3855.8,3998.7,3987.8,3953.5,4109.1,4637.9,4687.3,5441.8,5877.0,6201.2,5640.1,5518.0,5583.4,6034.1,6209.3,7000.8,6706.7,6576.4,6957.6,7646.5,8256.0
 "35000","New Mexico",6,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-125.9,-144.4,-174.7,-158.0,-191.0,-162.3,-194.0,-177.8,-255.1,-219.4,-226.6,-217.5,-265.6,-266.0,-288.9,-278.8,-297.5,-367.8,-244.0,-269.9,-271.9,-290.6,-329.6
 "36000","New York",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",977600.5,996014.7,1046471.5,1084844.3,1107932.3,1098776.8,1101603.6,1129017.5,1167640.1,1196694.8,1203502.8,1177915.1,1221256.0,1267972.0,1270516.7,1323400.8,1325490.0,1347559.8,1372232.4,1397723.7,1424905.5,1467076.8,1490678.5
 "36000","New York",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.870,75.262,79.074,81.974,83.719,83.027,83.240,85.312,88.230,90.426,90.940,89.007,92.282,95.812,96.004,100.000,100.158,101.826,103.690,105.616,107.670,110.857,112.640
 "36000","New York",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",718804.0,744716.1,792569.0,836201.5,873780.7,884104.3,902544.3,952281.8,1012180.8,1068634.7,1109748.6,1101636.8,1150993.9,1212485.1,1237277.6,1323400.8,1361962.9,1425724.1,1485620.8,1545987.7,1608890.2,1705010.2,1772260.7
 "36000","New York",2,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",384483.0,413587.1,437850.0,478847.4,490636.8,484107.7,495942.0,526453.5,552341.8,591588.9,639525.0,655797.9,618793.0,644162.3,665960.6,686389.6,706111.5,743634.2,775746.0,789216.3,831764.7,873129.5,909997.1
 "36000","New York",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",285935.8,281492.6,303149.6,304650.5,329142.6,344269.9,345033.0,357374.1,383861.8,396343.4,387041.6,364846.4,451305.6,478259.1,478332.7,539942.5,552735.6,574121.7,597893.9,642798.1,660836.6,711406.4,743118.2
 "36000","New York",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",48385.2,49636.4,51569.4,52703.7,54001.2,55726.7,61569.3,68454.1,75977.2,80702.5,83182.0,80992.5,80895.3,90063.7,92984.3,97068.7,103115.8,107968.2,111981.0,113973.3,116288.9,120474.3,119145.4
 "36000","New York",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",53172.2,53809.5,55812.0,56854.4,58396.6,60417.3,66532.8,73420.4,81495.5,85628.2,88320.3,86225.8,86826.9,95923.4,99380.0,103376.3,109444.0,114318.0,118464.3,120844.4,123001.6,127532.9,126322.1
 "36000","New York",2,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-4787.0,-4173.1,-4242.6,-4150.8,-4395.3,-4690.6,-4963.6,-4966.3,-5518.3,-4925.7,-5138.3,-5233.3,-5931.6,-5859.7,-6395.8,-6307.6,-6328.3,-6349.8,-6483.3,-6871.1,-6712.6,-7058.5,-7176.7
 "37000","North Carolina",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",316586.7,327708.6,345598.8,357823.8,360773.1,365828.8,374588.0,387840.1,406293.9,431796.2,436767.3,446612.8,427493.8,433916.7,438423.4,439539.7,445109.6,455295.7,469535.6,477523.8,489026.6,501955.0,511539.9
 "37000","North Carolina",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",72.027,74.557,78.627,81.409,82.080,83.230,85.223,88.238,92.436,98.238,99.369,101.609,97.259,98.721,99.746,100.000,101.267,103.585,106.824,108.642,111.259,114.200,116.381
 "37000","North Carolina",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",234009.7,246928.6,264836.2,277994.1,288184.8,297906.7,309351.3,327275.9,351337.3,382799.0,396632.2,413064.9,406832.9,415710.0,426569.3,439539.7,455266.8,476260.2,502808.4,520356.6,541040.7,567451.7,591600.9
 "37000","North Carolina",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",126356.7,135943.1,145573.1,155620.9,160357.6,162929.9,168300.7,178461.0,188830.1,201938.3,214560.7,219325.4,211313.4,216396.7,222349.3,232251.9,237816.2,250748.0,263271.4,273067.9,285562.0,301007.1,316423.2
 "37000","North Carolina",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",93094.6,95830.0,103446.5,105637.3,111455.4,117207.3,122063.9,128481.9,141013.1,157050.9,158581.1,169915.5,167316.0,170606.4,175666.7,178156.0,188115.8,194251.6,208086.0,214628.8,222045.0,231829.6,240086.8
 "37000","North Carolina",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",14558.4,15155.5,15816.7,16735.8,16371.8,17769.6,18986.7,20333.0,21494.1,23809.7,23490.4,23824.0,28203.5,28706.9,28553.3,29131.8,29334.8,31260.6,31451.0,32659.8,33433.8,34615.1,35090.8
 "37000","North Carolina",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",15088.8,15717.1,16553.9,17609.2,17353.9,18632.1,19952.3,21155.9,23265.8,25151.9,24822.4,25073.8,29574.6,30057.5,30018.5,30612.7,30783.1,32635.6,32578.5,33903.1,34647.8,35796.6,36573.9
 "37000","North Carolina",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-530.5,-561.6,-737.2,-873.4,-982.1,-862.5,-965.6,-822.9,-1771.7,-1342.2,-1331.9,-1249.8,-1371.1,-1350.6,-1465.2,-1480.9,-1448.3,-1375.0,-1127.4,-1243.3,-1214.0,-1181.5,-1483.0
 "38000","North Dakota",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",22465.5,23732.2,23755.9,24653.3,25078.5,26404.4,27996.7,28255.5,29166.5,30371.3,31790.4,34304.4,35297.2,37974.9,42208.5,51624.6,52385.5,56554.6,55067.4,51137.3,51291.2,53472.8,53930.2
 "38000","North Dakota",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",43.517,45.971,46.017,47.755,48.578,51.147,54.231,54.733,56.497,58.831,61.580,66.450,68.373,73.560,81.760,100.000,101.474,109.550,106.669,99.056,99.354,103.580,104.466
 "38000","North Dakota",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",15767.7,16826.2,17017.3,18013.5,18960.6,20229.1,22072.5,23151.9,24461.1,26209.0,28781.7,31852.1,32239.7,35689.4,41437.5,51624.6,53733.4,58679.9,55069.1,50792.3,52607.1,56286.8,57180.9
 "38000","North Dakota",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",8802.2,9277.7,9656.9,10195.0,10802.2,11244.0,11851.1,12699.8,13363.4,14278.5,15254.7,16463.9,16940.7,18296.5,20899.8,24387.1,26326.5,29162.8,28654.0,26880.3,27594.3,28834.8,29998.6
 "38000","North Dakota",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",5912.6,6680.4,6779.3,7328.7,7584.4,7880.2,9189.6,9161.6,9997.9,10492.4,12039.7,14016.1,13783.6,15956.6,18347.5,24455.2,24640.0,25819.8,22603.3,20611.8,21385.9,23702.0,23567.3
 "38000","North Dakota",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",1053.0,868.1,581.1,489.8,573.9,1105.0,1031.7,1290.4,1099.9,1438.1,1487.4,1372.0,1515.4,1436.3,2190.2,2782.3,2766.8,3697.3,3811.8,3300.2,3626.9,3750.0,3615.1
 "38000","North Dakota",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",1451.1,1476.1,1528.0,1610.1,1561.7,1595.9,1772.3,1888.0,2033.0,2063.3,2128.6,2326.0,2338.6,2503.3,3068.6,3646.7,4027.5,4632.3,4732.9,4481.7,4810.3,5058.0,5297.4
 "38000","North Dakota",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-398.2,-608.0,-946.8,-1120.3,-987.8,-490.9,-740.5,-597.6,-933.1,-625.2,-641.2,-953.9,-823.2,-1067.0,-878.4,-864.4,-1260.7,-935.0,-921.1,-1181.5,-1183.4,-1308.0,-1682.4
 "39000","Ohio",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",471714.9,488114.8,499141.6,509601.7,502294.2,514107.0,522440.1,534605.6,544256.4,541618.7,541676.4,533103.6,506691.3,520300.6,536583.2,540882.4,550692.3,571424.7,579943.2,585044.7,592725.7,606141.5,615474.4
 "39000","Ohio",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.212,90.244,92.283,94.217,92.866,95.050,96.590,98.840,100.624,100.136,100.147,98.562,93.679,96.195,99.205,100.000,101.814,105.647,107.222,108.165,109.585,112.065,113.791
 "39000","Ohio",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",343084.8,361511.6,375814.4,391320.8,395710.0,411148.4,424426.6,445410.3,465892.9,477200.7,490823.7,491609.1,478023.5,496457.7,523355.0,540882.4,560936.8,592876.2,609321.7,621542.6,642351.4,675029.7,695361.6
 "39000","Ohio",3,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",196108.7,207545.9,218259.0,228255.5,232948.6,236366.8,243779.7,254188.5,261403.0,271984.8,279928.0,282468.5,268456.3,273353.6,284931.9,296610.3,306358.5,318204.2,329830.7,336924.3,349103.3,362047.0,374612.3
 "39000","Ohio",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",125463.8,131683.8,134752.5,139147.8,138866.2,149381.1,154477.6,163531.3,174788.4,174939.5,178030.1,176539.1,178225.3,191328.9,205913.3,210804.4,218837.7,235827.4,239814.3,244278.4,251231.1,269036.1,274630.5
 "39000","Ohio",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",21512.2,22281.9,22802.8,23917.5,23895.2,25400.5,26169.3,27690.5,29701.5,30276.4,32865.6,32601.5,31341.8,31775.1,32509.8,33467.7,35740.6,38844.6,39676.7,40339.9,42017.0,43946.6,46118.8
 "39000","Ohio",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",22408.6,23269.6,24106.4,25212.8,25396.9,26547.1,27573.0,29047.3,31394.1,31726.6,34296.9,34005.2,33004.7,33437.3,34340.3,35198.3,37448.9,40377.1,41280.8,42099.5,43570.8,45566.4,48049.7
 "39000","Ohio",3,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-896.4,-987.7,-1303.6,-1295.3,-1501.6,-1146.5,-1403.7,-1356.8,-1692.6,-1450.2,-1431.3,-1403.7,-1662.8,-1662.1,-1830.4,-1730.6,-1708.2,-1532.5,-1604.1,-1759.6,-1553.7,-1619.8,-1930.9
 "40000","Oklahoma",6,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",115319.1,117847.1,119748.7,124234.5,128704.2,131054.0,132931.1,137086.0,142824.8,152481.9,155335.4,161437.0,159371.6,159534.9,165209.7,173238.8,176862.6,186307.0,193237.7,188063.3,188157.2,193204.7,197900.4
 "40000","Oklahoma",6,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",66.567,68.026,69.124,71.713,74.293,75.649,76.733,79.131,82.444,88.018,89.665,93.188,91.995,92.090,95.365,100.000,102.092,107.543,111.544,108.557,108.611,111.525,114.236
 "40000","Oklahoma",6,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",79044.3,81208.0,84089.8,90893.0,96759.9,99151.0,105130.0,112872.2,124370.4,136949.6,144799.5,159761.3,145858.2,153215.1,165091.4,173238.8,181858.2,193546.4,184140.4,177813.0,185485.6,198595.8,202036.1
 "40000","Oklahoma",6,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",43635.0,46522.0,48396.9,51943.6,54857.9,55921.5,57533.3,60659.9,64103.4,69916.4,73548.7,77534.9,75579.5,77859.9,82376.3,86871.3,90071.4,94041.0,95857.2,94031.6,96948.4,101785.7,105500.6
 "40000","Oklahoma",6,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",30165.5,29461.7,30493.7,33074.5,35978.7,37215.1,41276.1,45178.1,52803.2,58699.1,62609.0,73316.7,61308.0,65881.3,72836.9,75481.9,80740.6,88461.7,76984.8,72704.5,76837.8,84487.2,84178.2
 "40000","Oklahoma",6,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",5243.8,5224.3,5199.2,5874.9,5923.3,6014.4,6320.6,7034.2,7463.7,8334.1,8641.8,8909.7,8970.7,9473.9,9878.2,10885.6,11046.3,11043.7,11298.5,11076.9,11699.4,12322.9,12357.3
 "40000","Oklahoma",6,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",5556.3,5615.8,5796.6,6395.6,6452.0,6461.6,6816.3,7392.1,7939.3,8739.5,9112.8,9423.3,9502.8,10034.9,10519.0,11528.8,11768.9,12247.6,12107.3,11714.0,12309.1,12991.4,13163.4
 "40000","Oklahoma",6,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-312.5,-391.5,-597.4,-520.7,-528.8,-447.3,-495.7,-357.9,-475.5,-405.4,-470.9,-513.6,-532.0,-561.0,-640.8,-643.3,-722.6,-1203.9,-808.8,-637.0,-609.6,-668.5,-806.1
 "41000","Oregon",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",118564.5,124188.4,126886.3,137819.7,136691.8,139645.3,145500.1,152854.0,158368.7,167910.6,171016.6,173802.0,166581.6,169013.8,173881.1,174427.6,175811.6,181754.9,191864.2,201059.5,209581.3,219279.9,225336.8
 "41000","Oregon",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",67.973,71.198,72.744,79.013,78.366,80.059,83.416,87.632,90.793,96.264,98.044,99.641,95.502,96.896,99.687,100.000,100.793,104.201,109.996,115.268,120.154,125.714,129.186
 "41000","Oregon",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",100927.9,105142.7,107564.3,117291.2,117295.4,121200.6,127153.5,136304.4,143592.0,155166.1,161431.6,165050.8,160574.9,163827.0,170620.6,174427.6,179389.5,188777.5,202718.6,214617.5,227042.2,241978.1,253623.2
 "41000","Oregon",8,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",56134.9,59510.4,62968.6,68653.1,70017.9,70412.3,72567.0,76667.5,81183.7,87053.9,91582.9,92977.0,88733.4,89680.7,93015.9,97744.9,101161.5,106288.3,113423.2,119028.6,126128.1,133737.1,140057.9
 "41000","Oregon",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",40077.0,40960.9,39941.6,43485.3,41966.8,45284.7,48984.8,53608.1,56067.9,61406.5,62799.7,64835.1,64721.0,66379.5,69610.7,68099.1,69226.6,72933.1,79410.0,85068.4,89892.6,96549.1,101569.5
 "41000","Oregon",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",4716.0,4671.3,4654.1,5152.8,5310.7,5503.6,5601.7,6028.8,6340.4,6705.8,7049.0,7238.7,7120.5,7766.8,7993.9,8583.6,9001.3,9556.1,9885.3,10520.5,11021.5,11691.9,11995.7
 "41000","Oregon",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",5110.5,5082.3,5099.5,5613.6,5803.9,5967.5,6132.1,6516.9,6927.8,7274.6,7676.5,7830.0,7783.2,8437.2,8672.5,9221.2,9645.5,10191.0,10551.3,11239.9,11733.6,12426.1,12786.7
 "41000","Oregon",8,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-394.5,-410.9,-445.5,-460.8,-493.2,-463.9,-530.4,-488.1,-587.4,-568.8,-627.6,-591.3,-662.7,-670.4,-678.6,-637.7,-644.2,-634.9,-666.0,-719.4,-712.0,-734.2,-791.0
 "42000","Pennsylvania",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",496609.8,509829.9,524701.8,538013.6,544612.8,549673.5,561781.4,576989.8,587274.2,591252.7,610285.2,623068.2,605016.9,622140.0,630906.6,640663.1,650802.3,666555.8,682527.0,691316.2,695560.8,708856.9,726165.9
 "42000","Pennsylvania",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.515,79.578,81.900,83.978,85.008,85.798,87.687,90.061,91.667,92.288,95.258,97.254,94.436,97.109,98.477,100.000,101.583,104.042,106.534,107.906,108.569,110.644,113.346
 "42000","Pennsylvania",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",356720.2,373707.8,390499.0,408203.4,424772.9,436474.1,454517.0,480811.1,504870.6,525666.1,559142.6,581527.3,576963.5,599025.1,618555.4,640663.1,663334.5,691173.2,711787.2,726884.5,745140.8,778374.6,808737.5
 "42000","Pennsylvania",2,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",203876.8,216198.0,227873.5,242135.2,251969.4,257461.6,265560.1,279045.6,290578.8,305944.4,320449.7,328393.0,321399.5,329319.6,341988.7,351463.5,361389.2,372516.1,387904.1,393009.0,407879.4,424882.7,441883.9
 "42000","Pennsylvania",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",129985.6,133438.2,137404.3,140052.9,146027.1,151381.8,159526.5,169487.5,178561.4,182486.5,199376.8,215275.6,219134.2,232211.0,237277.1,248228.4,259330.5,274787.7,278209.7,287509.5,289159.0,303009.9,314351.6
 "42000","Pennsylvania",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",22857.8,24071.6,25221.2,26015.2,26776.4,27630.7,29430.3,32278.0,35730.3,37235.2,39316.1,37858.7,36429.9,37494.6,39289.7,40971.2,42614.8,43869.5,45673.4,46366.1,48102.4,50481.9,52502.0
 "42000","Pennsylvania",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",24088.3,25199.4,26396.3,27205.2,28090.7,28981.0,30988.8,33765.3,37420.2,38876.1,41013.3,39502.1,38415.8,39455.0,41495.4,42995.3,44616.8,45761.4,47486.1,48267.5,50003.4,52453.0,54581.5
 "42000","Pennsylvania",2,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-1230.4,-1127.9,-1175.2,-1190.0,-1314.3,-1350.3,-1558.5,-1487.3,-1689.9,-1640.9,-1697.2,-1643.4,-1985.9,-1960.4,-2205.7,-2024.1,-2002.0,-1891.9,-1812.7,-1901.5,-1901.0,-1971.1,-2079.5
 "44000","Rhode Island",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",40140.7,41920.3,43160.5,45252.1,45904.3,47584.9,49348.1,51553.5,52286.0,53492.4,51994.2,50412.0,50217.3,51364.7,51262.8,51607.4,51679.0,52005.5,52957.8,53030.2,52727.7,53135.5,53668.0
 "44000","Rhode Island",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.781,81.229,83.632,87.685,88.949,92.205,95.622,99.895,101.315,103.653,100.749,97.684,97.306,99.530,99.332,100.000,100.139,100.771,102.617,102.757,102.171,102.961,103.993
 "44000","Rhode Island",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",28922.8,30821.2,32284.0,34520.9,35981.9,38110.6,40249.7,43218.3,45133.1,47684.8,47759.9,47078.4,47906.6,49472.4,50169.8,51607.4,52797.5,54297.7,56560.7,57529.4,58117.2,59924.6,61883.8
 "44000","Rhode Island",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",16428.1,17496.4,18428.8,19782.3,20642.9,21615.2,22878.3,23947.0,24809.6,26111.2,26870.5,27202.5,26181.7,27214.9,27573.2,28261.1,29133.8,30463.2,31696.8,32358.4,33564.7,34551.4,35530.8
 "44000","Rhode Island",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",10169.4,10935.7,11368.7,12057.4,12561.2,13595.9,14223.4,15896.7,16782.5,17950.4,17288.6,16228.8,18017.0,18459.4,18664.0,19270.8,19395.0,19394.0,20312.2,20514.0,19846.5,20413.3,21177.4
 "44000","Rhode Island",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",2325.3,2389.1,2486.6,2681.2,2777.9,2899.4,3148.0,3374.6,3541.0,3623.3,3600.8,3647.0,3707.9,3798.1,3932.6,4075.5,4268.6,4440.5,4551.6,4657.0,4706.1,4959.9,5175.6
 "44000","Rhode Island",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",2425.1,2479.2,2581.0,2774.4,2889.2,3015.0,3283.2,3515.9,3710.4,3791.2,3782.7,3817.4,3909.0,3994.4,4143.0,4266.7,4459.6,4624.2,4734.7,4854.3,4882.6,5131.7,5349.3
 "44000","Rhode Island",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-99.8,-90.1,-94.4,-93.2,-111.3,-115.6,-135.2,-141.3,-169.4,-168.0,-181.9,-170.4,-201.1,-196.3,-210.4,-191.2,-191.0,-183.7,-183.0,-197.4,-176.6,-171.7,-173.7
 "45000","South Carolina",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",134954.4,139902.7,146306.1,150403.1,151083.0,154711.8,160100.1,162209.0,166563.8,170333.5,174793.1,174565.8,166930.9,170151.9,174119.1,175328.5,178757.4,183579.7,190294.1,196477.4,202644.5,209012.5,214933.7
 "45000","South Carolina",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.972,79.795,83.447,85.784,86.171,88.241,91.314,92.517,95.001,97.151,99.695,99.565,95.210,97.047,99.310,100.000,101.956,104.706,108.536,112.062,115.580,119.212,122.589
 "45000","South Carolina",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",97423.1,103467.0,110095.7,115176.6,119290.0,124178.0,130313.7,135143.4,142615.1,150661.4,159101.4,161797.9,159911.4,163844.0,170077.9,175328.5,182837.0,191981.5,204000.4,213584.6,223414.0,235286.9,247543.8
